	to_lang	title	to_id	from_id	from_title	authorid	workid	from_file	to_file	author_genre
urn:cts:greekLit:tlg0062.tlg063	eng	Hermotimus, or the Rival Philosophies	urn:cts:greekLit:tlg0062.tlg063.perseus-eng4	urn:cts:greekLit:tlg0062.tlg063.perseus-grc3	Σκύθης ἢ πρόξενος	tlg0062	tlg063	tlg0062.tlg063.perseus-grc3	tlg0062.tlg063.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg064	eng	"To one who said ""You're a Prometheus in words."""	urn:cts:greekLit:tlg0062.tlg064.perseus-eng3	urn:cts:greekLit:tlg0062.tlg064.perseus-grc2	Πρὸς τὸν εἰπόντα Προμηθεὺς εἶ ἐν λόγοις	tlg0062	tlg064	tlg0062.tlg064.perseus-grc2	tlg0062.tlg064.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg064	eng	"To one who said ""You're a Prometheus in words."""	urn:cts:greekLit:tlg0062.tlg064.perseus-eng3	urn:cts:greekLit:tlg0062.tlg064.perseus-grc3	Πρὸς τὸν εἰπόντα, Προμηθεὺς εἴ εἶ ἐν λόγοις	tlg0062	tlg064	tlg0062.tlg064.perseus-grc3	tlg0062.tlg064.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg064	eng	A Literary Prometheus	urn:cts:greekLit:tlg0062.tlg064.perseus-eng4	urn:cts:greekLit:tlg0062.tlg064.perseus-grc2	Πρὸς τὸν εἰπόντα Προμηθεὺς εἶ ἐν λόγοις	tlg0062	tlg064	tlg0062.tlg064.perseus-grc2	tlg0062.tlg064.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg064	eng	A Literary Prometheus	urn:cts:greekLit:tlg0062.tlg064.perseus-eng4	urn:cts:greekLit:tlg0062.tlg064.perseus-grc3	Πρὸς τὸν εἰπόντα, Προμηθεὺς εἴ εἶ ἐν λόγοις	tlg0062	tlg064	tlg0062.tlg064.perseus-grc3	tlg0062.tlg064.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg065	eng	The ship or the wishes	urn:cts:greekLit:tlg0062.tlg065.perseus-eng3	urn:cts:greekLit:tlg0062.tlg065.perseus-grc2	Πλοῖον ἢ Εὐχαί	tlg0062	tlg065	tlg0062.tlg065.perseus-grc2	tlg0062.tlg065.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg065	eng	The ship or the wishes	urn:cts:greekLit:tlg0062.tlg065.perseus-eng3	urn:cts:greekLit:tlg0062.tlg065.perseus-grc3	Πλοῖον ἢΕυχαί	tlg0062	tlg065	tlg0062.tlg065.perseus-grc3	tlg0062.tlg065.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg065	eng	The Ship: Or, the Wishes	urn:cts:greekLit:tlg0062.tlg065.perseus-eng4	urn:cts:greekLit:tlg0062.tlg065.perseus-grc2	Πλοῖον ἢ Εὐχαί	tlg0062	tlg065	tlg0062.tlg065.perseus-grc2	tlg0062.tlg065.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg065	eng	The Ship: Or, the Wishes	urn:cts:greekLit:tlg0062.tlg065.perseus-eng4	urn:cts:greekLit:tlg0062.tlg065.perseus-grc3	Πλοῖον ἢΕυχαί	tlg0062	tlg065	tlg0062.tlg065.perseus-grc3	tlg0062.tlg065.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg066	eng	Dialogues of the Dead	urn:cts:greekLit:tlg0062.tlg066.perseus-eng3	urn:cts:greekLit:tlg0062.tlg066.perseus-grc2	Νεκρικοὶ Διάλογοι	tlg0062	tlg066	tlg0062.tlg066.perseus-grc2	tlg0062.tlg066.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg066	eng	Dialogues of the Dead	urn:cts:greekLit:tlg0062.tlg066.perseus-eng3	urn:cts:greekLit:tlg0062.tlg066.perseus-grc3	Νεκρικοὶ διάλογοι	tlg0062	tlg066	tlg0062.tlg066.perseus-grc3	tlg0062.tlg066.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg066	eng	Dialogues of the Dead	urn:cts:greekLit:tlg0062.tlg066.perseus-eng4	urn:cts:greekLit:tlg0062.tlg066.perseus-grc2	Νεκρικοὶ Διάλογοι	tlg0062	tlg066	tlg0062.tlg066.perseus-grc2	tlg0062.tlg066.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg066	eng	Dialogues of the Dead	urn:cts:greekLit:tlg0062.tlg066.perseus-eng4	urn:cts:greekLit:tlg0062.tlg066.perseus-grc3	Νεκρικοὶ διάλογοι	tlg0062	tlg066	tlg0062.tlg066.perseus-grc3	tlg0062.tlg066.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg067	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg067.perseus-eng3	urn:cts:greekLit:tlg0062.tlg067.perseus-grc2	Ἐνάλιοι Διάλογοι	tlg0062	tlg067	tlg0062.tlg067.perseus-grc2	tlg0062.tlg067.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg067	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg067.perseus-eng3	urn:cts:greekLit:tlg0062.tlg067.perseus-grc3	Θεῶν διάλογοι	tlg0062	tlg067	tlg0062.tlg067.perseus-grc3	tlg0062.tlg067.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg067	eng	Dialogues of the Sea-gods:	urn:cts:greekLit:tlg0062.tlg067.perseus-eng4	urn:cts:greekLit:tlg0062.tlg067.perseus-grc2	Ἐνάλιοι Διάλογοι	tlg0062	tlg067	tlg0062.tlg067.perseus-grc2	tlg0062.tlg067.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg067	eng	Dialogues of the Sea-gods:	urn:cts:greekLit:tlg0062.tlg067.perseus-eng4	urn:cts:greekLit:tlg0062.tlg067.perseus-grc3	Θεῶν διάλογοι	tlg0062	tlg067	tlg0062.tlg067.perseus-grc3	tlg0062.tlg067.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg068	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg068.perseus-eng3	urn:cts:greekLit:tlg0062.tlg068.perseus-grc2	Θεῶν Διάλογοι	tlg0062	tlg068	tlg0062.tlg068.perseus-grc2	tlg0062.tlg068.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg068	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg068.perseus-eng3	urn:cts:greekLit:tlg0062.tlg068.perseus-grc3	Θεῶν διάλογοι	tlg0062	tlg068	tlg0062.tlg068.perseus-grc3	tlg0062.tlg068.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg068	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg068.perseus-eng4	urn:cts:greekLit:tlg0062.tlg068.perseus-grc2	Θεῶν Διάλογοι	tlg0062	tlg068	tlg0062.tlg068.perseus-grc2	tlg0062.tlg068.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg068	eng	Dialogues of the Gods	urn:cts:greekLit:tlg0062.tlg068.perseus-eng4	urn:cts:greekLit:tlg0062.tlg068.perseus-grc3	Θεῶν διάλογοι	tlg0062	tlg068	tlg0062.tlg068.perseus-grc3	tlg0062.tlg068.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg069	eng	Dialogues of the Courtesans	urn:cts:greekLit:tlg0062.tlg069.perseus-eng3	urn:cts:greekLit:tlg0062.tlg069.perseus-grc2	Ἑταιρικοὶ Διάλογοι	tlg0062	tlg069	tlg0062.tlg069.perseus-grc2	tlg0062.tlg069.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg069	eng	Dialogues of the Courtesans	urn:cts:greekLit:tlg0062.tlg069.perseus-eng3	urn:cts:greekLit:tlg0062.tlg069.perseus-grc3	Ἑταιρικοὶ διάλογοι	tlg0062	tlg069	tlg0062.tlg069.perseus-grc3	tlg0062.tlg069.perseus-eng3	Sophistae
urn:cts:greekLit:tlg0062.tlg069	eng	Dialogues of the Hetaerae	urn:cts:greekLit:tlg0062.tlg069.perseus-eng4	urn:cts:greekLit:tlg0062.tlg069.perseus-grc2	Ἑταιρικοὶ Διάλογοι	tlg0062	tlg069	tlg0062.tlg069.perseus-grc2	tlg0062.tlg069.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg069	eng	Dialogues of the Hetaerae	urn:cts:greekLit:tlg0062.tlg069.perseus-eng4	urn:cts:greekLit:tlg0062.tlg069.perseus-grc3	Ἑταιρικοὶ διάλογοι	tlg0062	tlg069	tlg0062.tlg069.perseus-grc3	tlg0062.tlg069.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0062.tlg070	eng	The Purist Purized	urn:cts:greekLit:tlg0062.tlg070.perseus-eng4	urn:cts:greekLit:tlg0062.tlg070.perseus-grc2	Ψευδοσοφιστής ἢ Σολοικιστής	tlg0062	tlg070	tlg0062.tlg070.perseus-grc2	tlg0062.tlg070.perseus-eng4	Sophistae
urn:cts:greekLit:tlg0085.tlg001	eng	Suppliant Maidens	urn:cts:greekLit:tlg0085.tlg001.perseus-eng2	urn:cts:greekLit:tlg0085.tlg001.perseus-grc2	Ἱκέτιδες	tlg0085	tlg001	tlg0085.tlg001.perseus-grc2	tlg0085.tlg001.perseus-eng2	Tragici
urn:cts:greekLit:tlg0085.tlg002	eng	Persians	urn:cts:greekLit:tlg0085.tlg002.perseus-eng2	urn:cts:greekLit:tlg0085.tlg002.perseus-grc2	Πέρσαι	tlg0085	tlg002	tlg0085.tlg002.perseus-grc2	tlg0085.tlg002.perseus-eng2	Tragici
urn:cts:greekLit:tlg0085.tlg003	eng	Prometheus Bound	urn:cts:greekLit:tlg0085.tlg003.perseus-eng2	urn:cts:greekLit:tlg0085.tlg003.perseus-grc2	Προμηθεὺς δεσμώτης	tlg0085	tlg003	tlg0085.tlg003.perseus-grc2	tlg0085.tlg003.perseus-eng2	Tragici
urn:cts:greekLit:tlg0085.tlg004	eng	Seven Against Thebes	urn:cts:greekLit:tlg0085.tlg004.perseus-eng2	urn:cts:greekLit:tlg0085.tlg004.perseus-grc2	Ἑπτὰ ἐπὶ Θήβας	tlg0085	tlg004	tlg0085.tlg004.perseus-grc2	tlg0085.tlg004.perseus-eng2	Tragici
urn:cts:greekLit:tlg0085.tlg005	eng	Agamemnon	urn:cts:greekLit:tlg0085.tlg005.perseus-eng3	urn:cts:greekLit:tlg0085.tlg005.perseus-grc2	Ἀγαμέμνων	tlg0085	tlg005	tlg0085.tlg005.perseus-grc2	tlg0085.tlg005.perseus-eng3	Tragici
urn:cts:greekLit:tlg0085.tlg005	eng	Agamemnon	urn:cts:greekLit:tlg0085.tlg005.perseus-eng4	urn:cts:greekLit:tlg0085.tlg005.perseus-grc2	Ἀγαμέμνων	tlg0085	tlg005	tlg0085.tlg005.perseus-grc2	tlg0085.tlg005.perseus-eng4	Tragici
urn:cts:greekLit:tlg0085.tlg006	eng	Libation Bearers	urn:cts:greekLit:tlg0085.tlg006.perseus-eng2	urn:cts:greekLit:tlg0085.tlg006.perseus-grc2	Χοηφóρoι	tlg0085	tlg006	tlg0085.tlg006.perseus-grc2	tlg0085.tlg006.perseus-eng2	Tragici
urn:cts:greekLit:tlg0085.tlg007	eng	Eumenides	urn:cts:greekLit:tlg0085.tlg007.perseus-eng2	urn:cts:greekLit:tlg0085.tlg007.perseus-grc2	Εὐμενίδες	tlg0085	tlg007	tlg0085.tlg007.perseus-grc2	tlg0085.tlg007.perseus-eng2	Tragici
urn:cts:greekLit:tlg0086.tlg010	eng	Nicomachean Ethics (perseus-eng1)	urn:cts:greekLit:tlg0086.tlg010.perseus-eng1	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1	Nicomachean Ethics (perseus-grc1)	tlg0086	tlg010	tlg0086.tlg010.perseus-grc1	tlg0086.tlg010.perseus-eng1	Philosophici/-ae
urn:cts:greekLit:tlg0086.tlg029	eng	Economics (perseus-eng1)	urn:cts:greekLit:tlg0086.tlg029.perseus-eng1	urn:cts:greekLit:tlg0086.tlg029.perseus-grc1	Economics (perseus-grc1)	tlg0086	tlg029	tlg0086.tlg029.perseus-grc1	tlg0086.tlg029.perseus-eng1	Philosophici/-ae
urn:cts:greekLit:tlg0086.tlg034	ara	Ars Poetica (Arabic)	urn:cts:greekLit:tlg0086.tlg034.digicorpus-ara1	urn:cts:greekLit:tlg0086.tlg034.digicorpus-grc1	Ars Poetica	tlg0086	tlg034	tlg0086.tlg034.digicorpus-grc1	tlg0086.tlg034.digicorpus-ara1	Philosophici/-ae
urn:cts:greekLit:tlg0086.tlg035	eng	Politics (perseus-eng1)	urn:cts:greekLit:tlg0086.tlg035.perseus-eng1	urn:cts:greekLit:tlg0086.tlg035.perseus-grc1	Politics (perseus-grc1)	tlg0086	tlg035	tlg0086.tlg035.perseus-grc1	tlg0086.tlg035.perseus-eng1	Philosophici/-ae
urn:cts:greekLit:tlg0090.tlg001	lat	            Geographiae informatio, Geographi graeci minores Volumen Secundum        	urn:cts:greekLit:tlg0090.tlg001.opp-lat1	urn:cts:greekLit:tlg0090.tlg001.opp-grc1	            Geographiae informatio, Geographi graeci minores Volumen Secundum        	tlg0090	tlg001	tlg0090.tlg001.opp-grc1	tlg0090.tlg001.opp-lat1	Geographi
urn:cts:greekLit:tlg0094.tlg002	eng	Concerning music	urn:cts:greekLit:tlg0094.tlg002.perseus-eng1	urn:cts:greekLit:tlg0094.tlg002.perseus-grc2	περὶ Μουσικῆς 	tlg0094	tlg002	tlg0094.tlg002.perseus-grc2	tlg0094.tlg002.perseus-eng1	
urn:cts:greekLit:tlg0094.tlg003	eng	Of Those Sentiments Concerning Nature with which Philosophers were Delighted	urn:cts:greekLit:tlg0094.tlg003.perseus-eng1	urn:cts:greekLit:tlg0094.tlg003.perseus-grc2	Περὶ τῶν ἀρεσκόντων τοῖς φιλοσόφοις φυσικῶν δογμάτων	tlg0094	tlg003	tlg0094.tlg003.perseus-grc2	tlg0094.tlg003.perseus-eng1	
urn:cts:greekLit:tlg0099.tlg001	eng	Geography	urn:cts:greekLit:tlg0099.tlg001.perseus-eng3	urn:cts:greekLit:tlg0099.tlg001.perseus-grc2	Γεωγραφικά	tlg0099	tlg001	tlg0099.tlg001.perseus-grc2	tlg0099.tlg001.perseus-eng3	Geographi
urn:cts:greekLit:tlg0099.tlg001	eng	Geography	urn:cts:greekLit:tlg0099.tlg001.perseus-eng4	urn:cts:greekLit:tlg0099.tlg001.perseus-grc2	Γεωγραφικά	tlg0099	tlg001	tlg0099.tlg001.perseus-grc2	tlg0099.tlg001.perseus-eng4	Geographi
urn:cts:greekLit:tlg0525.tlg001	eng	         Description of Greece      	urn:cts:greekLit:tlg0525.tlg001.perseus-eng2	urn:cts:greekLit:tlg0525.tlg001.perseus-grc2	Ἑλλάδος Περιηγήσεως	tlg0525	tlg001	tlg0525.tlg001.perseus-grc2	tlg0525.tlg001.perseus-eng2	Periegetae
urn:cts:greekLit:tlg0540.tlg001	eng	On the Murder of Eratosthenes	urn:cts:greekLit:tlg0540.tlg001.perseus-eng2	urn:cts:greekLit:tlg0540.tlg001.perseus-grc2	ὑπὲρ τοῦ Ἐρατοσθένους φόνου ἀπολογία	tlg0540	tlg001	tlg0540.tlg001.perseus-grc2	tlg0540.tlg001.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg002	eng	Funeral Oration	urn:cts:greekLit:tlg0540.tlg002.perseus-eng2	urn:cts:greekLit:tlg0540.tlg002.perseus-grc2	Ἐπιτάφιος τοῖς Κορινθίων βοηθοῖς	tlg0540	tlg002	tlg0540.tlg002.perseus-grc2	tlg0540.tlg002.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg003	eng	Against Simon	urn:cts:greekLit:tlg0540.tlg003.perseus-eng2	urn:cts:greekLit:tlg0540.tlg003.perseus-grc2	πρὸς Σίμωνα ἀπολογία	tlg0540	tlg003	tlg0540.tlg003.perseus-grc2	tlg0540.tlg003.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg004	eng	On A Wound By Premeditation	urn:cts:greekLit:tlg0540.tlg004.perseus-eng2	urn:cts:greekLit:tlg0540.tlg004.perseus-grc2	περὶ τραύματος ἐκ προνοίας, ὑπὲρ οὗ καὶ πρὸς ὃν ἄδηλον	tlg0540	tlg004	tlg0540.tlg004.perseus-grc2	tlg0540.tlg004.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg005	eng	For Callias	urn:cts:greekLit:tlg0540.tlg005.perseus-eng2	urn:cts:greekLit:tlg0540.tlg005.perseus-grc2	ὑπὲρ Καλλίου ἱεροσυλίας ἀπολογία	tlg0540	tlg005	tlg0540.tlg005.perseus-grc2	tlg0540.tlg005.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg006	eng	Against Andocides	urn:cts:greekLit:tlg0540.tlg006.perseus-eng2	urn:cts:greekLit:tlg0540.tlg006.perseus-grc2	κατ᾽ Ἀνδοκίδου ἀσεβείας	tlg0540	tlg006	tlg0540.tlg006.perseus-grc2	tlg0540.tlg006.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg007	eng	On the Olive Stump	urn:cts:greekLit:tlg0540.tlg007.perseus-eng2	urn:cts:greekLit:tlg0540.tlg007.perseus-grc2	Ἀρεοπαγιτικὸς περὶ τοῦ σηκοῦ ἀπολογία	tlg0540	tlg007	tlg0540.tlg007.perseus-grc2	tlg0540.tlg007.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg008	eng	Accusation of Calumny	urn:cts:greekLit:tlg0540.tlg008.perseus-eng2	urn:cts:greekLit:tlg0540.tlg008.perseus-grc2	κατηγορία πρὸς τοὺς συνουσιαστὰς κακολογιῶν	tlg0540	tlg008	tlg0540.tlg008.perseus-grc2	tlg0540.tlg008.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg009	eng	For The Soldier	urn:cts:greekLit:tlg0540.tlg009.perseus-eng2	urn:cts:greekLit:tlg0540.tlg009.perseus-grc2	ὑπὲρ τοῦ στρατιωτοῦ	tlg0540	tlg009	tlg0540.tlg009.perseus-grc2	tlg0540.tlg009.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg010	eng	Against Theomnestus 1	urn:cts:greekLit:tlg0540.tlg010.perseus-eng2	urn:cts:greekLit:tlg0540.tlg010.perseus-grc2	κατὰ θεομνήστου, Α	tlg0540	tlg010	tlg0540.tlg010.perseus-grc2	tlg0540.tlg010.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg011	eng	Against Theomnestus 2	urn:cts:greekLit:tlg0540.tlg011.perseus-eng2	urn:cts:greekLit:tlg0540.tlg011.perseus-grc2	κατὰ θεομν́ηστου, Β	tlg0540	tlg011	tlg0540.tlg011.perseus-grc2	tlg0540.tlg011.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg012	eng	Against Eratosthenes	urn:cts:greekLit:tlg0540.tlg012.perseus-eng2	urn:cts:greekLit:tlg0540.tlg012.perseus-grc2	κατὰ Ερατοσθένους τοῦ γενομένου τῶν τριάκοντα, ὃν αὐτὸς εἶπε Λυσίας	tlg0540	tlg012	tlg0540.tlg012.perseus-grc2	tlg0540.tlg012.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg013	eng	Against Agoratus	urn:cts:greekLit:tlg0540.tlg013.perseus-eng2	urn:cts:greekLit:tlg0540.tlg013.perseus-grc2	κατὰ Ἀγοράτου ἐνδείξεως	tlg0540	tlg013	tlg0540.tlg013.perseus-grc2	tlg0540.tlg013.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg014	eng	Against Alcibiades 1	urn:cts:greekLit:tlg0540.tlg014.perseus-eng2	urn:cts:greekLit:tlg0540.tlg014.perseus-grc2	κατὰ Ἀλκιβιάδου λιποταξίου	tlg0540	tlg014	tlg0540.tlg014.perseus-grc2	tlg0540.tlg014.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg015	eng	Against Alcibiades 2	urn:cts:greekLit:tlg0540.tlg015.perseus-eng2	urn:cts:greekLit:tlg0540.tlg015.perseus-grc2	κατὰ Ἀλκιβιάδου ἀστρατείας	tlg0540	tlg015	tlg0540.tlg015.perseus-grc2	tlg0540.tlg015.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg016	eng	In Defense of Mantitheus	urn:cts:greekLit:tlg0540.tlg016.perseus-eng2	urn:cts:greekLit:tlg0540.tlg016.perseus-grc2	ἐν βουλῇ Μαντιθέῳ δοκιμαζομένῳ ἀπολογία	tlg0540	tlg016	tlg0540.tlg016.perseus-grc2	tlg0540.tlg016.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg017	eng	On The Property Of Eraton	urn:cts:greekLit:tlg0540.tlg017.perseus-eng2	urn:cts:greekLit:tlg0540.tlg017.perseus-grc2	περὶ τῶν Ἐράτωνος χρημάτων: πρὸς τὸ δημόσιον	tlg0540	tlg017	tlg0540.tlg017.perseus-grc2	tlg0540.tlg017.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg018	eng	On the Confiscation of the Property Of The Brother Of Nicias	urn:cts:greekLit:tlg0540.tlg018.perseus-eng2	urn:cts:greekLit:tlg0540.tlg018.perseus-grc2	περὶ τῆς δημεύσεως τῶν τοῦ Νικίου ἀδέλφου ἐπίλογος	tlg0540	tlg018	tlg0540.tlg018.perseus-grc2	tlg0540.tlg018.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg019	eng	On the Property of Aristophanes	urn:cts:greekLit:tlg0540.tlg019.perseus-eng2	urn:cts:greekLit:tlg0540.tlg019.perseus-grc2	ὑπὲρ τῶν Ἀριστοφάνους χρημάτων, πρὸς τὸ δημόσιον	tlg0540	tlg019	tlg0540.tlg019.perseus-grc2	tlg0540.tlg019.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg020	eng	For Polystratus	urn:cts:greekLit:tlg0540.tlg020.perseus-eng2	urn:cts:greekLit:tlg0540.tlg020.perseus-grc2	ὑπὲρ Πολυστράτου	tlg0540	tlg020	tlg0540.tlg020.perseus-grc2	tlg0540.tlg020.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg021	eng	Defense Against A Charge Of Taking Bribes	urn:cts:greekLit:tlg0540.tlg021.perseus-eng2	urn:cts:greekLit:tlg0540.tlg021.perseus-grc2	ἀπολογία δωροδοκίας ἀπαράσημος	tlg0540	tlg021	tlg0540.tlg021.perseus-grc2	tlg0540.tlg021.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg022	eng	Against The Corn-Dealers	urn:cts:greekLit:tlg0540.tlg022.perseus-eng2	urn:cts:greekLit:tlg0540.tlg022.perseus-grc2	κατὰ τῶν σιτοπωλῶν	tlg0540	tlg022	tlg0540.tlg022.perseus-grc2	tlg0540.tlg022.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg023	eng	Against Pancleon	urn:cts:greekLit:tlg0540.tlg023.perseus-eng2	urn:cts:greekLit:tlg0540.tlg023.perseus-grc2	κατὰ Παγκλέωνος ὅτι οὐκ ἦν Πλαταιεύς	tlg0540	tlg023	tlg0540.tlg023.perseus-grc2	tlg0540.tlg023.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg024	eng	On The Refusal Of A Pension	urn:cts:greekLit:tlg0540.tlg024.perseus-eng2	urn:cts:greekLit:tlg0540.tlg024.perseus-grc2	Πρὸς τὴν εἰσαγγελίαν περὶ τοῦ μὴ δίδοσθαι τῷ ἀδυνάτῳ ἀργύριον	tlg0540	tlg024	tlg0540.tlg024.perseus-grc2	tlg0540.tlg024.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg025	eng	Defense Against a Charge of Subverting the Democracy	urn:cts:greekLit:tlg0540.tlg025.perseus-eng2	urn:cts:greekLit:tlg0540.tlg025.perseus-grc2	δήμου καταλύσεως ἀπολογία	tlg0540	tlg025	tlg0540.tlg025.perseus-grc2	tlg0540.tlg025.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg026	eng	On the Scrutiny of Evandros	urn:cts:greekLit:tlg0540.tlg026.perseus-eng2	urn:cts:greekLit:tlg0540.tlg026.perseus-grc2	περὶ τῆς Εὐάνδρου δοκιμασίας	tlg0540	tlg026	tlg0540.tlg026.perseus-grc2	tlg0540.tlg026.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg027	eng	Against Epicrates and his Fellow-envoys	urn:cts:greekLit:tlg0540.tlg027.perseus-eng2	urn:cts:greekLit:tlg0540.tlg027.perseus-grc2	κατὰ Ἐπικράτους καὶ τῶν συμπρεσβευτῶν ἐπίλογος ὡς Θεόδωρος	tlg0540	tlg027	tlg0540.tlg027.perseus-grc2	tlg0540.tlg027.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg028	eng	Against Ergocles	urn:cts:greekLit:tlg0540.tlg028.perseus-eng2	urn:cts:greekLit:tlg0540.tlg028.perseus-grc2	κατὰ Ἐργοκλέους ἐπίλογος	tlg0540	tlg028	tlg0540.tlg028.perseus-grc2	tlg0540.tlg028.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg029	eng	Against Philocrates	urn:cts:greekLit:tlg0540.tlg029.perseus-eng2	urn:cts:greekLit:tlg0540.tlg029.perseus-grc2	κατὰ Φιλοκράτους ἐπίλογος	tlg0540	tlg029	tlg0540.tlg029.perseus-grc2	tlg0540.tlg029.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg030	eng	Against Nicomachus	urn:cts:greekLit:tlg0540.tlg030.perseus-eng2	urn:cts:greekLit:tlg0540.tlg030.perseus-grc2	κατὰ Νικομάχου γραμματέως εὐθυνῶν κατηγορία	tlg0540	tlg030	tlg0540.tlg030.perseus-grc2	tlg0540.tlg030.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg031	eng	Against Philon	urn:cts:greekLit:tlg0540.tlg031.perseus-eng2	urn:cts:greekLit:tlg0540.tlg031.perseus-grc2	κατὰ Φίλωνος δοκιμασίας	tlg0540	tlg031	tlg0540.tlg031.perseus-grc2	tlg0540.tlg031.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg032	eng	Against Diogeiton	urn:cts:greekLit:tlg0540.tlg032.perseus-eng2	urn:cts:greekLit:tlg0540.tlg032.perseus-grc2	κατὰ Διογείτονος	tlg0540	tlg032	tlg0540.tlg032.perseus-grc2	tlg0540.tlg032.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg033	eng	Olympic Oration	urn:cts:greekLit:tlg0540.tlg033.perseus-eng2	urn:cts:greekLit:tlg0540.tlg033.perseus-grc2	Ολυμπιακός	tlg0540	tlg033	tlg0540.tlg033.perseus-grc2	tlg0540.tlg033.perseus-eng2	Oratores
urn:cts:greekLit:tlg0540.tlg034	eng	Against The Subversion of the Ancestral Constitution	urn:cts:greekLit:tlg0540.tlg034.perseus-eng2	urn:cts:greekLit:tlg0540.tlg034.perseus-grc2	περὶ τοῦ μὴ καταλῦσαι τὴν πάτριον πολιτείαν Αθήνησι	tlg0540	tlg034	tlg0540.tlg034.perseus-grc2	tlg0540.tlg034.perseus-eng2	Oratores
urn:cts:greekLit:tlg0548.tlg001	eng	Library	urn:cts:greekLit:tlg0548.tlg001.perseus-eng2	urn:cts:greekLit:tlg0548.tlg001.perseus-grc2	Βιβλιοθήκη	tlg0548	tlg001	tlg0548.tlg001.perseus-grc2	tlg0548.tlg001.perseus-eng2	Mythographi
